experiment,acid_type,true_buffer_count,step,current_pH,target_pH_x,abs_pH_error,posterior_mean_std,posterior_max_std,matched_pka_mae,matched_pka_rmse,matched_pka_max_abs_error,matched_within_0p5_frac,matched_within_1p0_frac,all_true_pkas_within_0p5,all_true_pkas_within_1p0,effective_pka_mae,unused_slot_mole_fraction,success_if_stop_now,previous_prediction_abs_error,posterior_pkas,posterior_stds,posterior_moles,effective_pkas,true_pkas,matched_slot_indices,unused_slot_indices,stage,steps_taken,success,final_pH,target_pH_y,final_abs_pH_error,final_matched_pka_mae,final_posterior_mean_std,final_unused_slot_mole_fraction
18,diprotic,2,6,6.62,6.71,0.08999999999999986,0.21900648045748916,0.2402496928800624,1.0149381992067508,1.1759272767646618,1.6088282665004474,0.5,0.5,0.0,0.0,1.0129984981481523,0.23728968216518864,1.0,2.6057146062422545,"[3.6124, 4.3051, 3.6716]","[0.2402, 0.2071, 0.2097]","[0.2919, 0.3406, 0.1968]","[3.5943, 4.2908, 3.6426]","[3.1914, 5.9139]","[0, 1]",[2],final,6,True,6.62,6.71,0.08999999999999986,1.0149381992067508,0.21900648045748916,0.23728968216518864
18,diprotic,2,0,2.42,6.71,4.29,0.20000000000000004,0.2,1.0127115860427387,1.183819168679505,1.6257719971180542,0.5,0.5,0.0,0.0,1.0127115860427387,0.23767043098148113,0.0,,"[3.5910, 4.2881, 3.6371]","[0.2000, 0.2000, 0.2000]","[0.2931, 0.3412, 0.1977]","[3.5910, 4.2881, 3.6371]","[3.1914, 5.9139]","[0, 1]",[2],initial,6,True,6.62,6.71,0.08999999999999986,1.0149381992067508,0.21900648045748916,0.23728968216518864
18,diprotic,2,6,6.62,6.71,0.08999999999999986,0.21900648045748916,0.2402496928800624,1.0149381992067508,1.1759272767646618,1.6088282665004474,0.5,0.5,0.0,0.0,1.0129984981481523,0.23728968216518864,1.0,2.6057146062422545,"[3.6124, 4.3051, 3.6716]","[0.2402, 0.2071, 0.2097]","[0.2919, 0.3406, 0.1968]","[3.5943, 4.2908, 3.6426]","[3.1914, 5.9139]","[0, 1]",[2],up_to_8_steps,6,True,6.62,6.71,0.08999999999999986,1.0149381992067508,0.21900648045748916,0.23728968216518864
19,triprotic,3,5,3.23,3.32,0.08999999999999986,0.19575428484315874,0.20074608456367588,1.4139665674064261,1.7402948208410869,2.8471097729783414,0.0,0.6666666666666666,0.0,0.0,1.406062863405505,0.0,1.0,1.047666799724102,"[4.8616, 5.0246, 3.5794]","[0.1991, 0.2007, 0.1875]","[0.3192, 0.1012, 0.2940]","[4.8738, 5.0381, 3.5813]","[2.9417, 5.6187, 7.8717]","[0, 1, 2]",[],final,5,True,3.23,3.32,0.08999999999999986,1.4139665674064261,0.19575428484315874,0.0
19,triprotic,3,0,2.22,3.32,1.0999999999999996,0.20000000000000004,0.2,1.4045535720919282,1.7297336738183842,2.8310549058972754,0.0,0.6666666666666666,0.0,0.0,1.4045535720919282,0.0,0.0,,"[4.8761, 5.0407, 3.5817]","[0.2000, 0.2000, 0.2000]","[0.3203, 0.1012, 0.2949]","[4.8761, 5.0407, 3.5817]","[2.9417, 5.6187, 7.8717]","[0, 1, 2]",[],initial,5,True,3.23,3.32,0.08999999999999986,1.4139665674064261,0.19575428484315874,0.0
19,triprotic,3,5,3.23,3.32,0.08999999999999986,0.19575428484315874,0.20074608456367588,1.4139665674064261,1.7402948208410869,2.8471097729783414,0.0,0.6666666666666666,0.0,0.0,1.406062863405505,0.0,1.0,1.047666799724102,"[4.8616, 5.0246, 3.5794]","[0.1991, 0.2007, 0.1875]","[0.3192, 0.1012, 0.2940]","[4.8738, 5.0381, 3.5813]","[2.9417, 5.6187, 7.8717]","[0, 1, 2]",[],up_to_8_steps,5,True,3.23,3.32,0.08999999999999986,1.4139665674064261,0.19575428484315874,0.0
20,diprotic,2,19,8.53,8.46,0.06999999999999851,0.18436812007004574,0.23956905338813053,0.16554079859279858,0.16567022618116148,0.17208815257556864,1.0,1.0,1.0,1.0,0.1820367413874735,0.4910911565798133,1.0,4.116205610074102,"[3.0530, 5.0274, 3.8259]","[0.0967, 0.2169, 0.2396]","[0.0387, 0.0029, 0.0401]","[3.0412, 4.9827, 3.8130]","[2.8940, 5.1995]","[0, 1]",[2],final,19,True,8.53,8.46,0.06999999999999851,0.16554079859279858,0.18436812007004574,0.4910911565798133
20,diprotic,2,0,2.47,8.46,5.99,0.20000000000000004,0.2,0.1849167399876146,0.1892451232218391,0.22515994979500942,1.0,1.0,1.0,1.0,0.1849167399876146,0.5231751048607818,0.0,,"[3.0386, 4.9743, 3.8107]","[0.2000, 0.2000, 0.2000]","[0.0369, 0.0005, 0.0411]","[3.0386, 4.9743, 3.8107]","[2.8940, 5.1995]","[0, 1]",[2],initial,19,True,8.53,8.46,0.06999999999999851,0.16554079859279858,0.18436812007004574,0.4910911565798133
20,diprotic,2,8,10.49,8.46,2.0299999999999994,0.17412869922756177,0.2164238194812524,0.1788573956944497,0.18329379453965616,0.21894039860272407,1.0,1.0,1.0,1.0,0.18388989574877357,0.5245018782032006,0.0,6.074950744174421,"[3.0327, 4.9805, 3.7876]","[0.1066, 0.1993, 0.2164]","[0.0362, 0.0022, 0.0423]","[3.0376, 4.9753, 3.8071]","[2.8940, 5.1995]","[0, 1]",[2],up_to_8_steps,19,True,8.53,8.46,0.06999999999999851,0.16554079859279858,0.18436812007004574,0.4910911565798133
21,triprotic,3,5,7.31,7.39,0.08000000000000007,0.20769730138760545,0.21454796125438524,0.9615526499157453,1.1483004727334591,1.7548505876285851,0.3333333333333333,0.6666666666666666,0.0,0.0,0.9637613705770055,0.0,1.0,2.250593624487519,"[5.6386, 4.8068, 3.9651]","[0.2145, 0.2006, 0.2079]","[0.2084, 0.3582, 0.1112]","[5.6463, 4.8175, 3.9688]","[3.0552, 4.5869, 7.3934]","[0, 1, 2]",[],final,5,True,7.31,7.39,0.08000000000000007,0.9615526499157453,0.20769730138760545,0.0
21,triprotic,3,0,2.09,7.39,5.3,0.20000000000000004,0.2,0.9641906861495806,1.1456093563309306,1.7456328373312306,0.3333333333333333,0.6666666666666666,0.0,0.0,0.9641906861495806,0.0,0.0,,"[5.6478, 4.8196, 3.9695]","[0.2000, 0.2000, 0.2000]","[0.2087, 0.3586, 0.1095]","[5.6478, 4.8196, 3.9695]","[3.0552, 4.5869, 7.3934]","[0, 1, 2]",[],initial,5,True,7.31,7.39,0.08000000000000007,0.9615526499157453,0.20769730138760545,0.0
21,triprotic,3,5,7.31,7.39,0.08000000000000007,0.20769730138760545,0.21454796125438524,0.9615526499157453,1.1483004727334591,1.7548505876285851,0.3333333333333333,0.6666666666666666,0.0,0.0,0.9637613705770055,0.0,1.0,2.250593624487519,"[5.6386, 4.8068, 3.9651]","[0.2145, 0.2006, 0.2079]","[0.2084, 0.3582, 0.1112]","[5.6463, 4.8175, 3.9688]","[3.0552, 4.5869, 7.3934]","[0, 1, 2]",[],up_to_8_steps,5,True,7.31,7.39,0.08000000000000007,0.9615526499157453,0.20769730138760545,0.0
22,diprotic,2,5,5.83,5.9,0.07000000000000028,0.013137633301669116,0.020194108966196448,0.5091541620937381,0.5583588566468545,0.7383410989348373,0.5,1.0,0.0,1.0,0.7153444935802717,0.010938987317351828,1.0,2.179470495246351,"[3.7960, 5.3796, 2.7949]","[0.0122, 0.0202, 0.0070]","[0.0081, 0.2572, 0.4713]","[3.3509, 4.9633, 2.5611]","[3.0748, 6.1179]","[1, 2]",[0],final,5,True,5.83,5.9,0.07000000000000028,0.5091541620937381,0.013137633301669116,0.010938987317351828
22,diprotic,2,0,2.86,5.9,3.0400000000000005,0.20000000000000004,0.2,0.7112809723661604,0.8959728839449707,1.2561174497743064,0.5,0.5,0.0,0.0,0.7112809723661604,0.6349548649107754,0.0,,"[3.2413, 4.8618, 2.5031]","[0.2000, 0.2000, 0.2000]","[0.0071, 0.2602, 0.4649]","[3.2413, 4.8618, 2.5031]","[3.0748, 6.1179]","[0, 1]",[2],initial,5,True,5.83,5.9,0.07000000000000028,0.5091541620937381,0.013137633301669116,0.010938987317351828
22,diprotic,2,5,5.83,5.9,0.07000000000000028,0.013137633301669116,0.020194108966196448,0.5091541620937381,0.5583588566468545,0.7383410989348373,0.5,1.0,0.0,1.0,0.7153444935802717,0.010938987317351828,1.0,2.179470495246351,"[3.7960, 5.3796, 2.7949]","[0.0122, 0.0202, 0.0070]","[0.0081, 0.2572, 0.4713]","[3.3509, 4.9633, 2.5611]","[3.0748, 6.1179]","[1, 2]",[0],up_to_8_steps,5,True,5.83,5.9,0.07000000000000028,0.5091541620937381,0.013137633301669116,0.010938987317351828
23,triprotic,3,5,3.55,3.55,0.0,0.22041336837080527,0.23936968354575913,1.7819657951938732,2.06169384455233,2.5604322952625997,0.3333333333333333,0.3333333333333333,0.0,0.0,1.7615945561837831,0.0,1.0,1.3272334641776977,"[2.0019, 2.2366, 4.9134]","[0.2022, 0.2196, 0.2394]","[0.3799, 0.3579, 0.0209]","[2.0022, 2.2790, 4.9316]","[2.3184, 4.7970, 7.3823]","[0, 1, 2]",[],final,5,True,3.55,3.55,0.0,1.7819657951938732,0.22041336837080527,0.0
23,triprotic,3,0,1.91,3.55,1.64,0.20000000000000004,0.2,1.7578387463703045,2.0322489454912915,2.5100986660725804,0.3333333333333333,0.3333333333333333,0.0,0.0,1.7578387463703045,0.0,0.0,,"[2.0023, 2.2869, 4.9349]","[0.2000, 0.2000, 0.2000]","[0.3799, 0.3590, 0.0205]","[2.0023, 2.2869, 4.9349]","[2.3184, 4.7970, 7.3823]","[0, 1, 2]",[],initial,5,True,3.55,3.55,0.0,1.7819657951938732,0.22041336837080527,0.0
23,triprotic,3,5,3.55,3.55,0.0,0.22041336837080527,0.23936968354575913,1.7819657951938732,2.06169384455233,2.5604322952625997,0.3333333333333333,0.3333333333333333,0.0,0.0,1.7615945561837831,0.0,1.0,1.3272334641776977,"[2.0019, 2.2366, 4.9134]","[0.2022, 0.2196, 0.2394]","[0.3799, 0.3579, 0.0209]","[2.0022, 2.2790, 4.9316]","[2.3184, 4.7970, 7.3823]","[0, 1, 2]",[],up_to_8_steps,5,True,3.55,3.55,0.0,1.7819657951938732,0.22041336837080527,0.0
24,triprotic,3,11,7.74,7.81,0.0699999999999994,0.1479946508706034,0.1922420330199965,0.4246577718881759,0.4655511393972342,0.6903608106028001,0.6666666666666666,1.0,0.0,1.0,0.4923857465780171,0.0,1.0,2.2666381204128268,"[5.7814, 5.3252, 3.6237]","[0.0658, 0.1922, 0.1860]","[0.0583, 0.0687, 0.1919]","[5.5124, 4.9681, 3.3324]","[3.9562, 4.6348, 6.0325]","[0, 1, 2]",[],final,11,True,7.74,7.81,0.0699999999999994,0.4246577718881759,0.1479946508706034,0.0
24,triprotic,3,0,3.46,7.81,4.35,0.20000000000000004,0.2,0.5089177603247963,0.5390482326955056,0.6806637891589515,0.3333333333333333,1.0,0.0,1.0,0.5089177603247963,0.0,0.0,,"[5.4506, 4.8990, 3.2756]","[0.2000, 0.2000, 0.2000]","[0.0570, 0.0712, 0.1946]","[5.4506, 4.8990, 3.2756]","[3.9562, 4.6348, 6.0325]","[0, 1, 2]",[],initial,11,True,7.74,7.81,0.0699999999999994,0.4246577718881759,0.1479946508706034,0.0
24,triprotic,3,8,10.59,7.81,2.7800000000000002,0.14339179367822355,0.1845322700599614,0.4226787511374413,0.4641089972967785,0.6891383771799768,0.6666666666666666,1.0,0.0,1.0,0.49209961440194644,0.0,0.0,0.0001193547248838911,"[5.7862, 5.3240, 3.6236]","[0.0656, 0.1845, 0.1801]","[0.0594, 0.0686, 0.1906]","[5.5133, 4.9685, 3.3328]","[3.9562, 4.6348, 6.0325]","[0, 1, 2]",[],up_to_8_steps,11,True,7.74,7.81,0.0699999999999994,0.4246577718881759,0.1479946508706034,0.0
25,monoprotic,1,50,6.64,7.25,0.6100000000000003,0.26706124463393693,0.30107769995786415,0.017034763048527246,0.017034763048527246,0.017034763048527246,1.0,1.0,1.0,1.0,0.013744070492561544,0.6450327827905521,0.0,3.9766361060179767,"[2.5530, 2.9824, 2.9072]","[0.3011, 0.2475, 0.2526]","[0.3279, 0.1441, 0.4517]","[2.5837, 3.0001, 2.8740]",[2.5700],[0],"[1, 2]",final,50,False,6.64,7.25,0.6100000000000003,0.017034763048527246,0.26706124463393693,0.6450327827905521
25,monoprotic,1,0,1.64,7.25,5.61,0.20000000000000004,0.2,0.018818793285075408,0.018818793285075408,0.018818793285075408,1.0,1.0,1.0,1.0,0.018818793285075408,0.6388222947334103,0.0,,"[2.5888, 3.0032, 2.8681]","[0.2000, 0.2000, 0.2000]","[0.3369, 0.1382, 0.4576]","[2.5888, 3.0032, 2.8681]",[2.5700],[0],"[1, 2]",initial,50,False,6.64,7.25,0.6100000000000003,0.017034763048527246,0.26706124463393693,0.6450327827905521
25,monoprotic,1,8,4.44,7.25,2.8099999999999996,0.22274925221207995,0.2512632818298447,0.013249542770731093,0.013249542770731093,0.013249542770731093,1.0,1.0,1.0,1.0,0.017979068150791644,0.6391631227971015,0.0,1.7836070475727324,"[2.5832, 2.9999, 2.8270]","[0.2513, 0.1908, 0.2261]","[0.3373, 0.1401, 0.4574]","[2.5880, 3.0027, 2.8617]",[2.5700],[0],"[1, 2]",up_to_8_steps,50,False,6.64,7.25,0.6100000000000003,0.017034763048527246,0.26706124463393693,0.6450327827905521
26,triprotic,3,11,8.59,8.67,0.08000000000000007,0.21899584182806522,0.2296170472464284,1.8501785199708911,2.1920782490437496,3.4579394093753795,0.0,0.3333333333333333,0.0,0.0,1.850028617840933,0.0,1.0,3.587222155332565,"[2.1909, 5.1871, 2.3613]","[0.2296, 0.2288, 0.1986]","[0.1328, 0.1871, 0.3734]","[2.1755, 5.1995, 2.3648]","[2.8706, 5.8193, 6.6000]","[0, 1, 2]",[],final,11,True,8.59,8.67,0.08000000000000007,1.8501785199708911,0.21899584182806522,0.0
26,triprotic,3,0,2.03,8.67,6.640000000000001,0.20000000000000004,0.2,1.849990441403824,2.188654826165774,3.453747598183992,0.0,0.3333333333333333,0.0,0.0,1.849990441403824,0.0,0.0,,"[2.1727, 5.2017, 2.3655]","[0.2000, 0.2000, 0.2000]","[0.1335, 0.1878, 0.3722]","[2.1727, 5.2017, 2.3655]","[2.8706, 5.8193, 6.6000]","[0, 1, 2]",[],initial,11,True,8.59,8.67,0.08000000000000007,1.8501785199708911,0.21899584182806522,0.0
26,triprotic,3,8,8.14,8.67,0.5299999999999994,0.21935724883451715,0.22677035758532388,1.8315144153465033,2.171721378649611,3.4312975726469843,0.0,0.3333333333333333,0.0,0.0,1.8470911039780082,0.0,0.0,3.389619975686074,"[2.1903, 5.2170, 2.3880]","[0.2268, 0.2186, 0.2127]","[0.1335, 0.1873, 0.3739]","[2.1754, 5.2041, 2.3691]","[2.8706, 5.8193, 6.6000]","[0, 1, 2]",[],up_to_8_steps,11,True,8.59,8.67,0.08000000000000007,1.8501785199708911,0.21899584182806522,0.0
27,monoprotic,1,5,2.52,2.51,0.010000000000000231,0.20868629843091666,0.21669683944569668,0.2591421053837859,0.2591421053837859,0.2591421053837859,1.0,1.0,1.0,1.0,0.2505113330337698,0.7906363000529704,1.0,0.4133636867441237,"[3.6150, 2.2077, 4.1609]","[0.2167, 0.2059, 0.2035]","[0.2023, 0.3109, 0.1359]","[3.6086, 2.1952, 4.1695]",[4.4200],[2],"[0, 1]",final,5,True,2.52,2.51,0.010000000000000231,0.2591421053837859,0.20868629843091666,0.7906363000529704
27,monoprotic,1,0,2.3,2.51,0.20999999999999996,0.20000000000000004,0.2,0.2488691006043693,0.2488691006043693,0.2488691006043693,1.0,1.0,1.0,1.0,0.2488691006043693,0.789688202705015,0.0,,"[3.6075, 2.1929, 4.1711]","[0.2000, 0.2000, 0.2000]","[0.2035, 0.3105, 0.1369]","[3.6075, 2.1929, 4.1711]",[4.4200],[2],"[0, 1]",initial,5,True,2.52,2.51,0.010000000000000231,0.2591421053837859,0.20868629843091666,0.7906363000529704
27,monoprotic,1,5,2.52,2.51,0.010000000000000231,0.20868629843091666,0.21669683944569668,0.2591421053837859,0.2591421053837859,0.2591421053837859,1.0,1.0,1.0,1.0,0.2505113330337698,0.7906363000529704,1.0,0.4133636867441237,"[3.6150, 2.2077, 4.1609]","[0.2167, 0.2059, 0.2035]","[0.2023, 0.3109, 0.1359]","[3.6086, 2.1952, 4.1695]",[4.4200],[2],"[0, 1]",up_to_8_steps,5,True,2.52,2.51,0.010000000000000231,0.2591421053837859,0.20868629843091666,0.7906363000529704
28,diprotic,2,12,8.88,8.94,0.05999999999999872,0.21870294291186565,0.2614843010792371,1.178568185457766,1.1915857722336562,1.3542203554314614,0.0,0.0,0.0,0.0,1.1854817274904401,0.13440594674277825,1.0,4.244014196442441,"[5.6385, 4.1550, 3.7572]","[0.1963, 0.2615, 0.1983]","[0.4215, 0.1271, 0.3969]","[5.6450, 4.1665, 3.7776]","[2.4030, 6.6414]","[0, 2]",[1],final,12,True,8.88,8.94,0.05999999999999872,1.178568185457766,0.21870294291186565,0.13440594674277825
28,diprotic,2,0,1.65,8.94,7.289999999999999,0.20000000000000004,0.2,1.1868050410904232,1.2021935317036483,1.378542053981648,0.0,0.5,0.0,0.0,1.1868050410904232,0.13245654799987538,0.0,,"[5.6463, 4.1685, 3.7816]","[0.2000, 0.2000, 0.2000]","[0.4232, 0.1249, 0.3949]","[5.6463, 4.1685, 3.7816]","[2.4030, 6.6414]","[0, 2]",[1],initial,12,True,8.88,8.94,0.05999999999999872,1.178568185457766,0.21870294291186565,0.13440594674277825
28,diprotic,2,8,8.27,8.94,0.6699999999999999,0.20944858748784953,0.24128806745822254,1.1835347509067602,1.1979527868878288,1.368835514554374,0.0,0.5,0.0,0.0,1.1862787588882582,0.13308847145930783,0.0,3.6390477823838587,"[5.6431, 4.1311, 3.7719]","[0.1913, 0.2413, 0.1957]","[0.4234, 0.1255, 0.3941]","[5.6458, 4.1628, 3.7800]","[2.4030, 6.6414]","[0, 2]",[1],up_to_8_steps,12,True,8.88,8.94,0.05999999999999872,1.178568185457766,0.21870294291186565,0.13440594674277825
29,monoprotic,1,15,9.69,9.68,0.009999999999999787,0.2172263594372527,0.24305293367587855,0.3036498579461808,0.3036498579461808,0.3036498579461808,1.0,1.0,1.0,1.0,0.3191227595750532,0.8741891026350228,1.0,7.233004780076444,"[2.4464, 2.3085, 4.6370]","[0.2257, 0.1829, 0.2431]","[0.0444, 0.1658, 0.1429]","[2.4309, 2.3216, 4.6215]",[2.7500],[0],"[1, 2]",final,15,True,9.69,9.68,0.009999999999999787,0.3036498579461808,0.2172263594372527,0.8741891026350228
29,monoprotic,1,0,2.22,9.68,7.459999999999999,0.20000000000000004,0.2,0.32197425288246073,0.32197425288246073,0.32197425288246073,1.0,1.0,1.0,1.0,0.32197425288246073,0.8798858809675615,0.0,,"[2.4280, 2.3242, 4.6187]","[0.2000, 0.2000, 0.2000]","[0.0422, 0.1670, 0.1422]","[2.4280, 2.3242, 4.6187]",[2.7500],[0],"[1, 2]",initial,15,True,9.69,9.68,0.009999999999999787,0.3036498579461808,0.2172263594372527,0.8741891026350228
29,monoprotic,1,8,5.52,9.68,4.16,0.20173712043360606,0.22677450714859024,0.29652066384003817,0.29652066384003817,0.29652066384003817,1.0,1.0,1.0,1.0,0.3179469955690708,0.8775150902743261,0.0,3.0650195893645282,"[2.4535, 2.3167, 4.6094]","[0.2120, 0.1664, 0.2268]","[0.0433, 0.1664, 0.1435]","[2.4321, 2.3230, 4.6172]",[2.7500],[0],"[1, 2]",up_to_8_steps,15,True,9.69,9.68,0.009999999999999787,0.3036498579461808,0.2172263594372527,0.8741891026350228
30,triprotic,3,5,2.66,2.74,0.08000000000000007,0.20284796105858216,0.2188074501922858,1.1796766130052998,1.4442517985769452,2.348018212208187,0.3333333333333333,0.6666666666666666,0.0,0.0,1.1727198230380813,0.0,1.0,2.0983159562200306,"[5.2872, 4.9051, 5.5868]","[0.2064, 0.2188, 0.1833]","[0.0979, 0.1941, 0.3604]","[5.2983, 4.8840, 5.5976]","[2.5571, 4.8243, 6.3149]","[0, 1, 2]",[],final,5,True,2.66,2.74,0.08000000000000007,1.1796766130052998,0.20284796105858216,0.0
30,triprotic,3,0,1.91,2.74,0.8300000000000003,0.20000000000000004,0.2,1.1714023152363018,1.429969170065524,2.323013792652103,0.3333333333333333,0.6666666666666666,0.0,0.0,1.1714023152363018,0.0,0.0,,"[5.3004, 4.8801, 5.5997]","[0.2000, 0.2000, 0.2000]","[0.0971, 0.1944, 0.3592]","[5.3004, 4.8801, 5.5997]","[2.5571, 4.8243, 6.3149]","[0, 1, 2]",[],initial,5,True,2.66,2.74,0.08000000000000007,1.1796766130052998,0.20284796105858216,0.0
30,triprotic,3,5,2.66,2.74,0.08000000000000007,0.20284796105858216,0.2188074501922858,1.1796766130052998,1.4442517985769452,2.348018212208187,0.3333333333333333,0.6666666666666666,0.0,0.0,1.1727198230380813,0.0,1.0,2.0983159562200306,"[5.2872, 4.9051, 5.5868]","[0.2064, 0.2188, 0.1833]","[0.0979, 0.1941, 0.3604]","[5.2983, 4.8840, 5.5976]","[2.5571, 4.8243, 6.3149]","[0, 1, 2]",[],up_to_8_steps,5,True,2.66,2.74,0.08000000000000007,1.1796766130052998,0.20284796105858216,0.0
31,triprotic,3,11,10.49,10.56,0.07000000000000028,0.06345466739334857,0.08925100958458596,0.6381848347908741,0.833340233703169,1.3221347115026472,0.3333333333333333,0.6666666666666666,0.0,0.0,0.42561053867170856,0.0,1.0,0.0001946187019346013,"[2.4896, 4.5536, 5.2900]","[0.0524, 0.0487, 0.0893]","[0.4135, 0.3113, 0.0287]","[2.9684, 4.7924, 5.6607]","[3.0685, 4.5671, 6.6122]","[0, 1, 2]",[],final,11,True,10.49,10.56,0.07000000000000028,0.6381848347908741,0.06345466739334857,0.0
31,triprotic,3,0,2.1,10.56,8.46,0.20000000000000004,0.2,0.38739293230273547,0.5273422059935602,0.8688689690339899,0.6666666666666666,1.0,0.0,1.0,0.38739293230273547,0.0,0.0,,"[3.0804, 4.8485, 5.7433]","[0.2000, 0.2000, 0.2000]","[0.4171, 0.3076, 0.0261]","[3.0804, 4.8485, 5.7433]","[3.0685, 4.5671, 6.6122]","[0, 1, 2]",[],initial,11,True,10.49,10.56,0.07000000000000028,0.6381848347908741,0.06345466739334857,0.0
31,triprotic,3,8,10.93,10.56,0.3699999999999992,0.06322554289693237,0.0935965655593339,0.642235533025783,0.8393799673144713,1.3335872143958971,0.3333333333333333,0.6666666666666666,0.0,0.0,0.4260464229330698,0.0,0.0,0.0018763315677645664,"[2.4897, 4.5528, 5.2786]","[0.0519, 0.0442, 0.0936]","[0.4137, 0.3119, 0.0291]","[2.9684, 4.7920, 5.6590]","[3.0685, 4.5671, 6.6122]","[0, 1, 2]",[],up_to_8_steps,11,True,10.49,10.56,0.07000000000000028,0.6381848347908741,0.06345466739334857,0.0
32,diprotic,2,14,10.29,10.24,0.049999999999998934,0.19930497276676476,0.2741114648902311,0.8284761009934775,1.038116724563376,1.45402680549379,0.5,0.5,0.0,0.0,0.9741822899210142,0.3031101735762754,1.0,4.897771134003996,"[1.9326, 5.4810, 4.6629]","[0.2741, 0.1372, 0.1866]","[0.1467, 0.1312, 0.1548]","[2.0203, 5.7298, 5.0420]","[3.3866, 4.4600]","[0, 2]",[1],final,14,True,10.29,10.24,0.049999999999998934,0.8284761009934775,0.19930497276676476,0.3031101735762754
32,diprotic,2,0,1.74,10.24,8.5,0.20000000000000004,0.2,1.0036013351941488,1.062099992690994,1.3512229030962728,0.0,0.5,0.0,0.0,1.0036013351941488,0.30298600399447034,0.0,,"[2.0354, 5.7818, 5.1159]","[0.2000, 0.2000, 0.2000]","[0.1452, 0.1295, 0.1526]","[2.0354, 5.7818, 5.1159]","[3.3866, 4.4600]","[0, 2]",[1],initial,14,True,10.29,10.24,0.049999999999998934,0.8284761009934775,0.19930497276676476,0.3031101735762754
32,diprotic,2,8,10.63,10.24,0.39000000000000057,0.20477391213639692,0.2949988384020607,0.8176740140491913,1.005816117458722,1.4034002887615527,0.5,0.5,0.0,0.0,0.9726502327538957,0.3010230288098419,0.0,5.231097434759141,"[1.9832, 5.4829, 4.6919]","[0.2950, 0.1350, 0.1844]","[0.1466, 0.1295, 0.1541]","[2.0279, 5.7300, 5.0466]","[3.3866, 4.4600]","[0, 2]",[1],up_to_8_steps,14,True,10.29,10.24,0.049999999999998934,0.8284761009934775,0.19930497276676476,0.3031101735762754
33,monoprotic,1,50,7.91,8.17,0.2599999999999998,0.22724900693412972,0.26207770789586277,0.4251064506159894,0.4251064506159894,0.4251064506159894,1.0,1.0,1.0,1.0,0.499275822681875,0.9785081416006769,0.0,3.2836634203232826,"[5.5640, 5.8115, 2.9449]","[0.1799, 0.2397, 0.2621]","[0.0074, 0.1713, 0.0039]","[5.5442, 5.7691, 2.8707]",[3.3700],[2],"[0, 1]",final,50,False,7.91,8.17,0.2599999999999998,0.4251064506159894,0.22724900693412972,0.9785081416006769
33,monoprotic,1,0,2.1,8.17,6.07,0.20000000000000004,0.2,0.5122366517587813,0.5122366517587813,0.5122366517587813,0.0,1.0,0.0,1.0,0.5122366517587813,0.9778188539293678,0.0,,"[5.5403, 5.7615, 2.8578]","[0.2000, 0.2000, 0.2000]","[0.0111, 0.1622, 0.0039]","[5.5403, 5.7615, 2.8578]",[3.3700],[2],"[0, 1]",initial,50,False,7.91,8.17,0.2599999999999998,0.4251064506159894,0.22724900693412972,0.9785081416006769
33,monoprotic,1,8,5.81,8.17,2.3600000000000003,0.2005213906665967,0.2238915789385222,0.46784677169932243,0.46784677169932243,0.46784677169932243,1.0,1.0,1.0,1.0,0.5053138196826734,0.9825470648343453,0.0,1.191443132879212,"[5.4972, 5.7799, 2.9022]","[0.1899, 0.1878, 0.2239]","[0.0145, 0.1623, 0.0031]","[5.5333, 5.7645, 2.8647]",[3.3700],[2],"[0, 1]",up_to_8_steps,50,False,7.91,8.17,0.2599999999999998,0.4251064506159894,0.22724900693412972,0.9785081416006769
34,diprotic,2,7,5.95,6.03,0.08000000000000007,0.1525615587881867,0.16930304552109543,0.9241402786183219,1.0628868045765674,1.4492051363056713,0.5,0.5,0.0,0.0,0.8830735054378474,0.6152137592386903,1.0,0.6222991915885361,"[6.0800, 5.0647, 5.0887]","[0.1512, 0.1372, 0.1693]","[0.2633, 0.1592, 0.0055]","[5.9609, 4.9085, 4.9723]","[3.6155, 5.4878]","[1, 2]",[0],final,7,True,5.95,6.03,0.08000000000000007,0.9241402786183219,0.1525615587881867,0.6152137592386903
